degree, degree cent., max neighbor degree, min neighbor degree, avg neighbor degree, std neighbor degree, eigenvector cent., closeness cent., harmonic cent., betweenness cent., coloring largest first, coloring smallest last, coloring independent set, coloring random sequential, coloring connected sequential dfs, coloring connected sequential bfs, edges within egonet, node clique number, number of cliques, clustering coef., square clustering coef., page rank, hubs value, triangles, core number, random, Target
157.0,0.13204373423044574,238.0,5.0,103.56687898089172,55.431632750330564,0.10567431605053786,0.43579832350047637,594.5500000000002,0.0035772735803805958,27.0,22.0,51.0,0.0,4.0,47.0,5970.0,56.0,8547.0,0.47468561162828676,0.2974858132033725,0.0037290586063703246,0.006922121372862604,5813.0,64.0,-1.5986356292679476,0.0
224.0,0.18839360807401176,238.0,1.0,83.01785714285714,57.49852205287807,0.1216555768478512,0.4888300731317429,663.8000000000003,0.02687174379147985,2.0,21.0,68.0,58.0,6.0,1.0,7632.0,56.0,10130.0,0.2966047405509289,0.22192322083364513,0.00575711440390849,0.00789230031980517,7408.0,64.0,0.9724824207560929,0.0
2.0,0.001682085786375105,149.0,7.0,78.0,71.0,0.0005783088617799478,0.2942968992490134,374.26904761904586,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,0.034013605442176874,0.00021106862867103645,3.517367444462823e-05,1.0,2.0,0.3118960649308238,3.0
40.0,0.0336417157275021,238.0,3.0,104.75,77.77780853173995,0.02476308291139755,0.3749249068845368,490.34999999999536,0.0010730862957494035,3.0,1.0,3.0,3.0,1.0,3.0,375.0,21.0,34.0,0.42948717948717946,0.24270437390613797,0.0012115571698654486,0.0016215372019436956,335.0,27.0,0.7043952693209112,0.0
124.0,0.10428931875525652,238.0,7.0,115.36290322580645,54.974823369197885,0.09151344018841567,0.4311841754970029,577.4333333333328,0.0018083152345311968,48.0,19.0,18.0,51.0,9.0,44.0,4518.0,56.0,3594.0,0.5761867296092316,0.3319255369606027,0.0029289745519944675,0.006007028551403111,4394.0,64.0,1.1540959968698938,0.0
18.0,0.015138772077375946,230.0,15.0,39.55555555555556,48.983242284391075,0.001794930555271203,0.3348492930780524,424.93333333332976,4.39912541771321e-05,8.0,10.0,2.0,1.0,1.0,0.0,125.0,11.0,23.0,0.6993464052287581,0.23906300139052306,0.0009194605688762207,3.673783166702479e-05,107.0,15.0,-0.13462822246165487,1.0
3.0,0.0025231286795626574,172.0,97.0,141.33333333333334,32.10745846199741,0.0027543836573882823,0.32733188932546864,412.1666666666626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,1.0,0.479646017699115,0.00019323472677932018,0.0001819520312079962,3.0,3.0,-1.675098737261929,1.0
27.0,0.022708158116063918,238.0,8.0,116.62962962962963,71.19256523196275,0.01790212033525837,0.37162160374017966,481.3499999999955,0.00023835727057989618,4.0,2.0,1.0,5.0,0.0,0.0,194.0,14.0,29.0,0.4757834757834758,0.2578070298277552,0.0007809713612539458,0.001173424177709227,167.0,23.0,0.7738414280571491,0.0
6.0,0.005046257359125315,192.0,8.0,90.16666666666667,63.836814526485334,0.0033440462713627706,0.33202514947604467,420.16666666666254,8.483714231479163e-06,1.0,1.0,0.0,1.0,1.0,1.0,12.0,4.0,4.0,0.4,0.1952423698384201,0.0002753508802379828,0.00021785186112649563,6.0,6.0,-1.5859899712243775,1.0
5.0,0.004205214465937763,193.0,39.0,96.8,67.72414635859207,0.002227899180625347,0.3358968875672045,425.0499999999961,6.068130542478734e-07,1.0,1.0,0.0,0.0,1.0,2.0,14.0,5.0,2.0,0.9,0.17888198757763976,0.00030492051420498493,0.00013928815040944073,9.0,5.0,0.8899503235655492,1.0
14.0,0.011774600504625735,212.0,12.0,120.42857142857143,68.41335947826302,0.00989540545432611,0.36451032613774415,460.8833333333283,6.696947055626698e-05,0.0,0.0,1.0,2.0,2.0,2.0,74.0,11.0,6.0,0.6593406593406593,0.3219986545165433,0.0004744132596579242,0.0006494078629749316,60.0,12.0,0.23502296843141102,0.0
61.0,0.051303616484440706,238.0,12.0,124.34426229508196,57.24376556959665,0.04615965621375708,0.4263586486232097,550.016666666664,0.0008492292573501452,9.0,2.0,5.0,10.0,3.0,1.0,1168.0,33.0,169.0,0.6049180327868853,0.32098874342778505,0.001519471208391878,0.003019505679842555,1107.0,47.0,0.07697553795487838,0.0
8.0,0.00672834314550042,173.0,11.0,69.875,61.31973071532523,0.003044209546741374,0.3396644971775355,429.43333333332913,1.5158703304066984e-05,3.0,2.0,1.0,0.0,0.0,0.0,21.0,4.0,7.0,0.4642857142857143,0.12610229276895943,0.00034293387702353796,0.00019552190556818027,13.0,8.0,1.5535485889127223,2.0
2.0,0.001682085786375105,224.0,192.0,208.0,16.0,0.0022703841888371745,0.33685495056654047,423.66666666666225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.5725190839694656,0.0001700920631356184,0.0001496299288442626,1.0,2.0,-0.7884152971869296,3.0
4.0,0.00336417157275021,147.0,2.0,44.75,59.780327031557796,0.0010959422951654196,0.3052503118858338,386.4166666666639,0.0009953171035445834,1.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,4.0,0.0,0.025390625,0.00040754770742400313,7.173495662064682e-05,0.0,3.0,0.15846804223400776,2.0
154.0,0.1295206055508831,238.0,1.0,103.53246753246754,58.16748866907636,0.10270903339405205,0.4695878555412688,624.0500000000003,0.011018857977619182,29.0,13.0,57.0,18.0,10.0,3.0,5596.0,56.0,6292.0,0.461930226636109,0.2882678027058602,0.003950064109828456,0.006708806200633927,5442.0,64.0,-0.8492555663087322,0.0
9.0,0.007569386038687973,206.0,6.0,68.33333333333333,79.29691040639605,0.0036869173793021813,0.3393716829558307,429.3499999999952,2.684884781631468e-05,0.0,2.0,1.0,1.0,1.0,0.0,24.0,5.0,5.0,0.4166666666666667,0.130720488148322,0.00039743932572684716,0.00023896000581492802,15.0,7.0,0.07752409220294054,1.0
3.0,0.0025231286795626574,192.0,11.0,120.33333333333333,78.54651841778575,0.002169360210977156,0.33137302376158556,415.1333333333293,7.630780860285917e-07,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.6666666666666666,0.2513181019332162,0.000203413513828175,0.00014300010647326898,2.0,3.0,-1.8204827782994144,1.0
110.0,0.09251471825063078,238.0,8.0,118.91818181818182,53.78714476665182,0.08296894812020447,0.41453613783302595,560.5166666666653,0.0014571186589596638,44.0,1.0,11.0,19.0,1.0,18.0,3751.0,52.0,2832.0,0.6073394495412844,0.34000562084093494,0.0026274000533127295,0.005449461500305298,3641.0,64.0,1.0116011309843285,0.0
23.0,0.019343986543313707,208.0,13.0,103.69565217391305,66.9259388088373,0.013651299930294042,0.3708048529627287,479.43333333332913,0.0002526171303451849,3.0,9.0,0.0,1.0,0.0,1.0,127.0,10.0,20.0,0.41106719367588934,0.21339147559431706,0.0007274785828646358,0.000883044040138791,104.0,19.0,0.24230209140403747,1.0
136.0,0.11438183347350714,238.0,3.0,102.32352941176471,62.19630714791169,0.08920130349150827,0.46025465965950546,608.35,0.010781533524359078,39.0,8.0,15.0,5.0,14.0,4.0,4265.0,56.0,1863.0,0.4497821350762527,0.28000248806936184,0.0035957704191611605,0.00582302762386824,4129.0,64.0,0.8593106373807406,0.0
42.0,0.03532380151387721,238.0,6.0,109.78571428571429,64.9103908749394,0.02783720288058689,0.3820813512411164,500.0166666666625,0.0006222017713446045,3.0,7.0,4.0,10.0,0.0,0.0,452.0,19.0,90.0,0.47619047619047616,0.2726906726169761,0.001162743000155146,0.001819493225739291,410.0,33.0,-0.26004529726441605,0.0
17.0,0.014297729184188392,208.0,18.0,104.17647058823529,57.92107743363088,0.0102695909433182,0.36327697837166745,467.3499999999958,6.248527172213727e-05,5.0,0.0,0.0,2.0,0.0,1.0,76.0,6.0,22.0,0.4338235294117647,0.22371589963655472,0.0005540724890338048,0.0006634381539290536,59.0,16.0,-1.8272093741876623,2.0
42.0,0.03532380151387721,238.0,15.0,121.38095238095238,60.12247514981888,0.03144079836878398,0.3828244592175984,499.2666666666623,0.00010535440099223059,10.0,1.0,3.0,0.0,1.0,3.0,597.0,25.0,97.0,0.6445993031358885,0.3344681181556942,0.0010693769748080062,0.002063152245861769,555.0,36.0,-0.34675590213280705,0.0
2.0,0.001682085786375105,165.0,114.0,139.5,25.5,0.001809824724816727,0.3218020317946297,402.56666666666297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.5449438202247191,0.00017216112377450805,0.00012087737631940858,1.0,2.0,0.41784201561308826,1.0
1.0,0.0008410428931875525,149.0,149.0,149.0,0.0,0.0005420501047715786,0.2942235816358473,373.76904761904586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0001623035202698621,3.321870402079366e-05,0.0,1.0,0.7753892047715646,3.0
3.0,0.0025231286795626574,205.0,13.0,129.66666666666666,83.65537772446086,0.0020879306119044884,0.3369510575424511,422.6833333333291,1.7676596881947372e-06,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,2.0,0.6666666666666666,0.20376175548589343,0.00021914812189269392,0.00013543600481498991,2.0,3.0,-0.8603387880029688,2.0
4.0,0.00336417157275021,212.0,3.0,61.75,87.09298192162214,0.0012804712891659248,0.32624681123930693,410.21666666666283,1.8878628354378283e-06,0.0,1.0,0.0,0.0,0.0,0.0,8.0,4.0,2.0,0.6666666666666666,0.049490538573508006,0.00028928761214524134,8.279185010619837e-05,4.0,3.0,-0.041958492092234095,1.0
1.0,0.0008410428931875525,139.0,139.0,139.0,0.0,0.00027102505238578943,0.30043588315601394,377.2666666666645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00018319885927255288,7.199099978629775e-06,0.0,1.0,1.4209934785171106,2.0
18.0,0.015138772077375946,206.0,3.0,111.5,63.56383493080882,0.01164461579242683,0.3552988738526748,456.6833333333285,0.0001373073006073854,3.0,1.0,2.0,5.0,0.0,1.0,105.0,9.0,23.0,0.5686274509803921,0.2622987729370708,0.000599144573027864,0.0007630045325519988,87.0,15.0,0.3949510131423111,0.0
8.0,0.00672834314550042,193.0,3.0,99.375,64.44753195429597,0.004341406255806781,0.3422235458378125,435.88333333332946,0.00010531262027211635,1.0,0.0,1.0,1.0,0.0,0.0,24.0,6.0,4.0,0.5714285714285714,0.21145764211457643,0.0004280026640124297,0.00027774223729112245,16.0,6.0,0.8690187481096876,1.0
9.0,0.007569386038687973,68.0,9.0,22.555555555555557,20.88120426024382,0.0011675441840051785,0.3029016303375971,378.01666666666364,0.0,0.0,1.0,0.0,6.0,1.0,1.0,45.0,10.0,1.0,1.0,0.289198606271777,0.0004824802420615844,6.959133733869477e-05,36.0,9.0,-0.3007250298342878,1.0
6.0,0.005046257359125315,193.0,7.0,112.16666666666667,67.50905289086955,0.003423827745116875,0.3397622142365624,434.0666666666629,9.7449912772946e-06,0.0,1.0,1.0,0.0,0.0,2.0,15.0,4.0,4.0,0.6,0.1910233393177738,0.0003247216499055578,0.00021823908036087722,9.0,6.0,-2.2430465105454656,1.0
4.0,0.00336417157275021,212.0,24.0,85.25,76.43093287406612,0.0017337667934490038,0.32888149726713756,414.63333333332946,1.2871792059803374e-07,0.0,0.0,0.0,0.0,0.0,1.0,9.0,4.0,2.0,0.8333333333333334,0.14139110604332952,0.00022866088002044193,0.00011206654593070163,5.0,4.0,-1.0499054179458225,1.0
3.0,0.0025231286795626574,140.0,42.0,106.0,45.28428719397785,0.0021424408307739724,0.32472187426073434,406.24999999999613,8.84935704111482e-08,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.6666666666666666,0.31512605042016806,0.00019281948471644298,0.00014095833823573277,2.0,3.0,0.8972695104605394,0.0
1.0,0.0008410428931875525,171.0,171.0,171.0,0.0,0.000959575185474011,0.32579681563759755,404.2999999999962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00015259227869090467,6.207884707206131e-05,0.0,1.0,0.2101093656603541,0.0
2.0,0.001682085786375105,139.0,16.0,77.5,61.5,0.00031344901891915063,0.30066534029691727,378.0999999999978,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.08633093525179857,0.00023804505380046938,7.607888063467681e-06,1.0,2.0,-0.058103196896979625,2.0
19.0,0.0159798149705635,238.0,1.0,143.1578947368421,61.60764063849184,0.015526073000997818,0.3761189352504112,483.2333333333292,0.0017668159704910017,1.0,1.0,1.0,0.0,0.0,0.0,138.0,13.0,14.0,0.695906432748538,0.3273705004389816,0.0006906495927742687,0.0010109698800334643,119.0,18.0,-0.2039964157694779,2.0
5.0,0.004205214465937763,14.0,4.0,9.2,4.069397989875161,3.192479783733517e-05,0.2367709415970912,292.361904761903,0.000418326701887325,3.0,3.0,2.0,0.0,2.0,3.0,12.0,4.0,3.0,0.7,0.3274336283185841,0.0006940064420718036,3.5478023963097244e-07,7.0,4.0,0.5476851568749023,2.0
1.0,0.0008410428931875525,25.0,25.0,25.0,0.0,0.00017189336655819426,0.2708746460289658,336.6452380952368,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00015917078729393836,1.0243070806474967e-05,0.0,1.0,1.5075796233643128,3.0
1.0,0.0008410428931875525,193.0,193.0,193.0,0.0,0.0007474553528072052,0.3166255916049037,398.83333333333036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0001636931614676773,4.6540687292239924e-05,0.0,1.0,0.23105307511263296,3.0
4.0,0.00336417157275021,238.0,92.0,170.25,55.92126160951664,0.003347586688713756,0.3472547652708882,439.4333333333284,1.0098131509548858e-06,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,3.0,0.5,0.3218015665796345,0.0002218003655407246,0.00022007840942302046,3.0,4.0,1.953723561850072,1.0
104.0,0.08746846089150546,224.0,4.0,86.4423076923077,62.22150675101708,0.05715454438059962,0.40156866939350255,544.0666666666642,0.00265248338831348,1.0,4.0,10.0,15.0,2.0,2.0,1893.0,31.0,677.0,0.33401792382374906,0.2225729711173036,0.0026901707349983065,0.003703708208312634,1789.0,49.0,0.18552484160264412,0.0
1.0,0.0008410428931875525,21.0,21.0,21.0,0.0,8.527522481597924e-05,0.25888063495973057,321.34523809523665,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0001797007267055584,5.257171961417578e-06,0.0,1.0,-0.6202203570432876,3.0
20.0,0.01682085786375105,238.0,17.0,123.75,61.3733451915406,0.014840819118546717,0.35734143923942235,460.7666666666619,1.8490667897356156e-05,1.0,2.0,0.0,4.0,0.0,0.0,139.0,11.0,18.0,0.6263157894736842,0.31219250127240855,0.0005751084646465828,0.0009686297072849261,119.0,19.0,-0.42885616484116607,0.0
3.0,0.0025231286795626574,238.0,3.0,151.0,105.18871929378486,0.002261777312173571,0.34123474622545247,430.38333333332855,1.2404518489139181e-05,1.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,2.0,0.6666666666666666,0.20107238605898123,0.0002424322180854011,0.00014874815900271413,2.0,3.0,1.3598271963711106,1.0
12.0,0.01009251471825063,212.0,24.0,137.58333333333334,60.331664341556355,0.00953129184228079,0.3624964569325632,459.583333333328,2.4458446220243906e-06,2.0,5.0,0.0,0.0,4.0,4.0,66.0,9.0,7.0,0.8181818181818182,0.33778739922364887,0.0004001690990258574,0.0006231701889738251,54.0,12.0,0.9089163643646926,0.0
103.0,0.08662741799831791,238.0,4.0,122.68932038834951,54.38821780000203,0.08058020411682312,0.4198412572649452,558.1833333333315,0.0009253655884358467,49.0,32.0,14.0,52.0,11.0,48.0,3600.0,56.0,1449.0,0.6657148296211689,0.3634451956742034,0.0024745840668511138,0.005297880873749827,3497.0,64.0,1.024931086482642,0.0
28.0,0.02354920100925147,230.0,1.0,33.357142857142854,66.39772709412051,0.0035066002611157786,0.3806037565859784,486.8833333333286,0.02064565855254482,0.0,0.0,6.0,4.0,5.0,0.0,88.0,7.0,24.0,0.15873015873015872,0.034157532500637265,0.0031808786369692506,0.00018603946266168762,60.0,7.0,0.37560608555250535,0.0
5.0,0.004205214465937763,14.0,4.0,8.6,4.127953488110059,4.236292485489597e-05,0.2508524759316676,309.8833333333321,0.000331924230156857,4.0,0.0,1.0,1.0,0.0,0.0,10.0,4.0,3.0,0.5,0.2033898305084746,0.000654728124469245,1.0914865232975112e-06,5.0,4.0,-0.49578858725072494,2.0
46.0,0.038687973086627414,238.0,14.0,107.65217391304348,59.492497660484865,0.03063962633892735,0.37599919028535206,492.09999999999536,0.00015364492102218133,6.0,0.0,2.0,10.0,2.0,4.0,638.0,20.0,214.0,0.5719806763285025,0.2922220456779008,0.0011622374976840582,0.001997910709404012,592.0,37.0,0.0685323998534998,0.0
25.0,0.021026072329688814,11.0,1.0,2.48,2.4019991673603887,0.00013264356730502725,0.2701311657562422,344.56666666666524,0.03213287215717403,0.0,0.0,3.0,2.0,0.0,2.0,34.0,4.0,21.0,0.03,0.02715466351829988,0.006057783809338862,2.062372678620998e-06,9.0,3.0,-1.6583505845155857,0.0
85.0,0.07148864592094197,238.0,12.0,129.91764705882352,49.858909585468304,0.07015672710209403,0.40837256455265936,544.9333333333307,0.00047991881876069235,4.0,26.0,4.0,16.0,11.0,13.0,2718.0,51.0,807.0,0.7375350140056023,0.3904151316039348,0.002030775823797104,0.0046197696150797095,2633.0,63.0,-0.12352439791051774,0.0
6.0,0.005046257359125315,192.0,1.0,94.16666666666667,78.73884400698016,0.0033237804341123022,0.33791515212769413,428.3833333333292,0.0016795195041856938,2.0,1.0,1.0,0.0,0.0,1.0,12.0,4.0,3.0,0.4,0.17674418604651163,0.00041851064855958926,0.00021741247592296792,6.0,5.0,0.15170275132067426,2.0
68.0,0.05719091673675357,224.0,13.0,137.0,47.6867844561227,0.058235104172791805,0.4044566632487298,530.5499999999967,0.0001891213390526961,1.0,2.0,5.0,40.0,2.0,2.0,1875.0,47.0,216.0,0.7932396839332748,0.40860342911500663,0.001636310137130163,0.0038429689003773794,1807.0,56.0,-0.3258746715581554,0.0
1.0,0.0008410428931875525,40.0,40.0,40.0,0.0,0.00024575379750116843,0.27099895747734987,338.22857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00015056873374230055,1.5221027791689e-05,0.0,1.0,-1.770530662768935,2.0
3.0,0.0025231286795626574,7.0,3.0,5.0,1.632993161855452,5.066459312617232e-05,0.260307131736013,320.0833333333324,0.0,1.0,2.0,0.0,1.0,1.0,2.0,6.0,4.0,1.0,1.0,0.38461538461538464,0.0004215351482330863,1.7938231632800873e-06,3.0,3.0,-0.7097000163300459,1.0
3.0,0.0025231286795626574,193.0,5.0,70.0,87.02107024546795,0.0008354164114756561,0.31722091235194494,400.5833333333303,1.7959598995144154e-05,0.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,2.0,0.3333333333333333,0.03,0.00027283299955110723,5.103296292959072e-05,1.0,3.0,1.7439883405621648,3.0
12.0,0.01009251471825063,208.0,3.0,130.75,62.29248884630206,0.009226693866739103,0.35306829796301675,451.0999999999955,0.00012159204665938276,0.0,0.0,0.0,1.0,0.0,0.0,56.0,8.0,7.0,0.6666666666666666,0.32743845434714863,0.00043069193263585957,0.0006070920353631207,44.0,11.0,-0.31641397838694824,0.0
5.0,0.004205214465937763,230.0,3.0,79.6,90.46457870349035,0.0009960170675177757,0.3367588983992846,423.9333333333298,9.663162786577836e-05,4.0,1.0,0.0,0.0,1.0,0.0,12.0,4.0,3.0,0.7,0.0995059985885674,0.00045470509366819453,3.7007491404841555e-05,7.0,4.0,0.16798834225876938,2.0
81.0,0.06812447434819176,238.0,1.0,99.04938271604938,65.7026412522373,0.050312748891498546,0.3945918665841266,529.3499999999972,0.00533893031036111,3.0,2.0,8.0,1.0,9.0,10.0,1452.0,34.0,297.0,0.42314814814814816,0.25814759644164775,0.002307051287050675,0.003288009230302167,1371.0,48.0,1.346561455425761,0.0
1.0,0.0008410428931875525,193.0,193.0,193.0,0.0,0.0007474553528072052,0.3166255916049037,398.83333333333036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0001636931614676773,4.6540687292239924e-05,0.0,1.0,0.6787654329570734,3.0
9.0,0.007569386038687973,68.0,9.0,22.555555555555557,20.88120426024382,0.0011675441840051785,0.3029016303375971,378.01666666666364,0.0,1.0,3.0,1.0,5.0,3.0,2.0,45.0,10.0,1.0,1.0,0.289198606271777,0.0004824802420615844,6.959133733869477e-05,36.0,9.0,0.39183345546366516,1.0
149.0,0.12531539108494533,238.0,3.0,104.12751677852349,57.31793921259362,0.10064429861996434,0.4415003576397349,596.1000000000001,0.006398481374195377,35.0,49.0,29.0,42.0,23.0,37.0,5405.0,56.0,5910.0,0.4766914565572284,0.29741440578102,0.003684354000562245,0.00658714019093635,5256.0,64.0,-1.0771239665305417,0.0
1.0,0.0008410428931875525,4.0,4.0,4.0,0.0,5.676876097269918e-06,0.23184402369185136,282.8190476190457,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0002777138032758294,3.16507524926684e-07,0.0,1.0,-0.5789313050388654,1.0
6.0,0.005046257359125315,97.0,5.0,27.666666666666668,32.93259108475304,0.0011999573152702355,0.2961417895401933,372.38333333333077,7.42734600496665e-07,1.0,3.0,0.0,3.0,1.0,1.0,19.0,6.0,2.0,0.8666666666666667,0.1282798833819242,0.00035766749644133264,7.870949508563141e-05,13.0,5.0,-0.2584547945041846,0.0
1.0,0.0008410428931875525,14.0,14.0,14.0,0.0,6.9587513450405544e-06,0.19162963762555427,234.42738095237672,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00024483494803422174,3.6417068413608807e-09,0.0,1.0,0.18717908675124875,3.0
53.0,0.044575273338940284,238.0,3.0,102.66037735849056,71.33575763135016,0.03210706828923239,0.3927547245381746,512.0166666666626,0.0013539037794820072,12.0,13.0,3.0,2.0,4.0,4.0,635.0,23.0,131.0,0.4223512336719884,0.23475213085154403,0.00150527951198566,0.0020902771563399303,582.0,35.0,1.2001677847390708,0.0
2.0,0.001682085786375105,14.0,13.0,13.5,0.5,1.3673335976220036e-05,0.19166073623600957,234.9273809523767,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.9166666666666666,0.00035938832528619905,7.283062059092893e-09,1.0,2.0,-1.8639972997977676,3.0
1.0,0.0008410428931875525,19.0,19.0,19.0,0.0,6.59250127424893e-05,0.26291483897735773,327.0952380952364,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00018791778043657134,2.9411249109578503e-06,0.0,1.0,-0.06528128529471901,3.0
35.0,0.02943650126156434,238.0,7.0,136.74285714285713,64.04701079548315,0.028207908993906478,0.3895163115719957,501.04999999999546,0.00040047787782265365,2.0,2.0,2.0,2.0,3.0,0.0,453.0,25.0,20.0,0.7025210084033613,0.3578659185777297,0.001000077683749965,0.0018569100793974364,418.0,29.0,0.699049226846215,0.0
1.0,0.0008410428931875525,154.0,154.0,154.0,0.0,0.0010016939436150458,0.3192791177848854,398.03333333332967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.00014783794123036028,6.624689231187513e-05,0.0,1.0,2.3945111200067526,3.0
2.0,0.001682085786375105,158.0,2.0,80.0,78.0,0.0010033420689336081,0.30235879587462644,382.033333333331,0.0007672037257698795,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.000290525059303088,6.70301610216768e-05,0.0,2.0,1.1780642035255462,2.0
3.0,0.0025231286795626574,188.0,53.0,131.0,57.07889277132134,0.0024567444331916356,0.3314660276975276,415.4999999999958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,1.0,0.3507853403141361,0.00019385766538804444,0.00016107090264210077,3.0,3.0,0.3946132383769678,2.0
2.0,0.001682085786375105,230.0,36.0,133.0,97.0,0.0007354301421495474,0.33314907099754326,416.59999999999656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.12931034482758622,0.00022547788619429454,2.9751471053638245e-05,1.0,2.0,-0.5019017457859625,3.0
